time/s	Ewe/V	<I>/mA	cycle number	
5.670501129397523E+004	1.6833377E+000	2.224694867676131E-001	2.000000000000000E+000
5.672500989401247E+004	1.6843042E+000	2.224506206497785E-001	2.000000000000000E+000
5.674500949404971E+004	1.6852988E+000	2.223468293072761E-001	2.000000000000000E+000
5.676500929408695E+004	1.6863317E+000	2.223743380306855E-001	2.000000000000000E+000
5.678500909412419E+004	1.6873188E+000	2.224460946825846E-001	2.000000000000000E+000
5.680500889416144E+004	1.6883276E+000	2.222139807687062E-001	2.000000000000000E+000
5.682500729419867E+004	1.6893111E+000	2.220614564372563E-001	2.000000000000000E+000
5.684500709423592E+004	1.6903063E+000	2.219013010446362E-001	2.000000000000000E+000
5.686500729427318E+004	1.6912940E+000	2.217723266678425E-001	2.000000000000000E+000
5.688500689431041E+004	1.6923403E+000	2.216455465330525E-001	2.000000000000000E+000
5.690500669434771E+004	1.6932970E+000	2.215243081072118E-001	2.000000000000000E+000
5.692500649438507E+004	1.6943253E+000	2.213607342987562E-001	2.000000000000000E+000
5.694500509442226E+004	1.6952962E+000	2.211779114796881E-001	2.000000000000000E+000
5.696500469445949E+004	1.6963103E+000	2.209869521166286E-001	2.000000000000000E+000
5.698500449449674E+004	1.6973269E+000	2.207333012276745E-001	2.000000000000000E+000
5.700500429453401E+004	1.6983144E+000	2.205223860965579E-001	2.000000000000000E+000
5.702500389457124E+004	1.6993088E+000	2.203358867492104E-001	2.000000000000000E+000
5.704500369460850E+004	1.7003037E+000	2.201078887842800E-001	2.000000000000000E+000
5.706500269464578E+004	1.7013212E+000	2.198930442449196E-001	2.000000000000000E+000
5.708500239468308E+004	1.7022899E+000	2.196088770308253E-001	2.000000000000000E+000
5.710500209472026E+004	1.7032788E+000	2.193888238935751E-001	2.000000000000000E+000
5.712500189475738E+004	1.7043145E+000	2.191873642874195E-001	2.000000000000000E+000
5.714500169479474E+004	1.7052627E+000	2.188710586710285E-001	2.000000000000000E+000
5.716500009483194E+004	1.7063334E+000	2.186590516580451E-001	2.000000000000000E+000
5.718499989486919E+004	1.7073115E+000	2.184468684498657E-001	2.000000000000000E+000
5.720499969490647E+004	1.7082801E+000	2.181134429502358E-001	2.000000000000000E+000
5.722499949494371E+004	1.7093233E+000	2.178330774548569E-001	2.000000000000000E+000
5.724499909498094E+004	1.7103140E+000	2.172793310320639E-001	2.000000000000000E+000
5.726499929501821E+004	1.7113296E+000	2.170394267757607E-001	2.000000000000000E+000
5.728499909505545E+004	1.7123054E+000	2.168010460836149E-001	2.000000000000000E+000
5.730499749509280E+004	1.7132964E+000	2.165861108614815E-001	2.000000000000000E+000
5.732499729513004E+004	1.7142961E+000	2.163418512702062E-001	2.000000000000000E+000
5.734499709516729E+004	1.7152973E+000	2.159824912949273E-001	2.000000000000000E+000
5.736499689520453E+004	1.7163118E+000	2.157756844220281E-001	2.000000000000000E+000
5.738499649524179E+004	1.7173208E+000	2.155303356207147E-001	2.000000000000000E+000
5.740499509527907E+004	1.7183466E+000	2.153111591919252E-001	2.000000000000000E+000
5.742499489531643E+004	1.7192973E+000	2.150422829457486E-001	2.000000000000000E+000
5.744499449535355E+004	1.7203434E+000	2.147610721598725E-001	2.000000000000000E+000
5.746499469539081E+004	1.7213271E+000	2.144923625202708E-001	2.000000000000000E+000
5.748499449542805E+004	1.7223380E+000	2.144800784113738E-001	2.000000000000000E+000
5.750499309546524E+004	1.7232951E+000	2.140792444185321E-001	2.000000000000000E+000
5.752499269550247E+004	1.7242798E+000	2.138798213004791E-001	2.000000000000000E+000
5.754499249553974E+004	1.7253246E+000	2.136593255748656E-001	2.000000000000000E+000
5.756499229557696E+004	1.7263190E+000	2.133415189354499E-001	2.000000000000000E+000
5.758499189561425E+004	1.7272938E+000	2.130944983015399E-001	2.000000000000000E+000
5.760499169565149E+004	1.7282987E+000	2.128341103726163E-001	2.000000000000000E+000
5.762499149568874E+004	1.7293692E+000	2.126592643893575E-001	2.000000000000000E+000
5.764499009572598E+004	1.7302921E+000	2.125000848168135E-001	2.000000000000000E+000
5.766499009576323E+004	1.7313396E+000	2.123404359909533E-001	2.000000000000000E+000
5.768498989580059E+004	1.7323079E+000	2.121617480634054E-001	2.000000000000000E+000
5.770498969583772E+004	1.7333362E+000	2.120080872289877E-001	2.000000000000000E+000
5.772498929587507E+004	1.7342834E+000	2.118210670241931E-001	2.000000000000000E+000
5.774498789591232E+004	1.7352935E+000	2.116761567362788E-001	2.000000000000000E+000
5.776498769594956E+004	1.7363081E+000	2.115508415325578E-001	2.000000000000000E+000
5.778498749598680E+004	1.7373518E+000	2.114296415623538E-001	2.000000000000000E+000
5.780498709602410E+004	1.7383335E+000	2.112481882349442E-001	2.000000000000000E+000
5.782498689606134E+004	1.7393379E+000	2.110077196008677E-001	2.000000000000000E+000
5.784498669609870E+004	1.7402411E+000	2.108107493706411E-001	2.000000000000000E+000
5.786498549613566E+004	1.7413124E+000	2.106794371482095E-001	2.000000000000000E+000
5.788498529617302E+004	1.7422769E+000	2.106156960025222E-001	2.000000000000000E+000
5.790498509621026E+004	1.7433156E+000	2.104767112134669E-001	2.000000000000000E+000
5.792498489624751E+004	1.7442874E+000	2.103623810737711E-001	2.000000000000000E+000
5.794498449628474E+004	1.7452446E+000	2.102825905142243E-001	2.000000000000000E+000
5.796498429632202E+004	1.7462471E+000	2.101822742254877E-001	2.000000000000000E+000
5.798498289635929E+004	1.7473090E+000	2.100719252162722E-001	2.000000000000000E+000
5.800498249639652E+004	1.7483002E+000	2.098520040594209E-001	2.000000000000000E+000
5.802498229643377E+004	1.7493016E+000	2.098020883810423E-001	2.000000000000000E+000
5.804498209647113E+004	1.7503246E+000	2.097813290833082E-001	2.000000000000000E+000
5.806498229650827E+004	1.7513248E+000	2.097281730121106E-001	2.000000000000000E+000
5.808498069654559E+004	1.7523136E+000	2.097105871479696E-001	2.000000000000000E+000
5.810498049658284E+004	1.7533449E+000	2.095941198351823E-001	2.000000000000000E+000
5.812498029662010E+004	1.7542998E+000	2.089161577041647E-001	2.000000000000000E+000
5.814497989665734E+004	1.7552749E+000	2.089419505269572E-001	2.000000000000000E+000
5.816497969669459E+004	1.7562965E+000	2.090251255246689E-001	2.000000000000000E+000
5.818497949673183E+004	1.7572908E+000	2.090458716057194E-001	2.000000000000000E+000
5.820497929676913E+004	1.7582891E+000	2.090301495015368E-001	2.000000000000000E+000
5.822497769680631E+004	1.7593075E+000	2.089093575513954E-001	2.000000000000000E+000
5.824497749684355E+004	1.7602795E+000	2.089669121142342E-001	2.000000000000000E+000
5.826497769688081E+004	1.7612990E+000	2.089257889164924E-001	2.000000000000000E+000
5.828497729691805E+004	1.7622974E+000	2.089088843357905E-001	2.000000000000000E+000
5.830497709695529E+004	1.7633923E+000	2.089546595063341E-001	2.000000000000000E+000
5.832497569699254E+004	1.7643067E+000	2.090214898810387E-001	2.000000000000000E+000
5.834497549702972E+004	1.7653552E+000	2.090665577435384E-001	2.000000000000000E+000
5.836497509706707E+004	1.7663025E+000	2.089614653218197E-001	2.000000000000000E+000
5.838497489710432E+004	1.7673224E+000	2.090310642242375E-001	2.000000000000000E+000
5.840497469714168E+004	1.7682866E+000	2.089380066397153E-001	2.000000000000000E+000
5.842497309717888E+004	1.7693168E+000	2.089132052029777E-001	2.000000000000000E+000
5.844497289721610E+004	1.7703207E+000	2.090147349944163E-001	2.000000000000000E+000
5.846497309725339E+004	1.7713040E+000	2.091439898451943E-001	2.000000000000000E+000
5.848497289729060E+004	1.7723142E+000	2.092416852885359E-001	2.000000000000000E+000
5.850497249732788E+004	1.7732954E+000	2.093433837764738E-001	2.000000000000000E+000
5.852497229736511E+004	1.7742622E+000	2.094608936516926E-001	2.000000000000000E+000
5.854497209740238E+004	1.7753398E+000	2.095988244169911E-001	2.000000000000000E+000
5.856497049743962E+004	1.7762874E+000	2.097315757624294E-001	2.000000000000000E+000
5.858497029747698E+004	1.7773124E+000	2.098472028592360E-001	2.000000000000000E+000
5.860497009751422E+004	1.7783171E+000	2.099790595875894E-001	2.000000000000000E+000
5.862496989755146E+004	1.7792635E+000	2.099894017549955E-001	2.000000000000000E+000
5.864496949758870E+004	1.7803328E+000	2.101177992681305E-001	2.000000000000000E+000
5.866496849762596E+004	1.7813045E+000	2.102974635194337E-001	2.000000000000000E+000
5.868496829766320E+004	1.7823181E+000	2.104201052495533E-001	2.000000000000000E+000
5.870496789770044E+004	1.7833375E+000	2.105801985979425E-001	2.000000000000000E+000
5.872496769773762E+004	1.7842999E+000	2.107343440262324E-001	2.000000000000000E+000
5.874496749777498E+004	1.7853193E+000	2.110359999320528E-001	2.000000000000000E+000
5.876496729781223E+004	1.7863593E+000	2.112604182470648E-001	2.000000000000000E+000
5.878496569784940E+004	1.7873214E+000	2.113921520612363E-001	2.000000000000000E+000
5.880496549788665E+004	1.7883589E+000	2.115025052898909E-001	2.000000000000000E+000
5.882496529792389E+004	1.7893269E+000	2.116961170869287E-001	2.000000000000000E+000
5.884496489796117E+004	1.7903270E+000	2.118335235901398E-001	2.000000000000000E+000
5.886496509799839E+004	1.7913629E+000	2.119866897142149E-001	2.000000000000000E+000
5.888496489803567E+004	1.7923322E+000	2.121292230292327E-001	2.000000000000000E+000
5.890496349807293E+004	1.7933679E+000	2.123641464286554E-001	2.000000000000000E+000
5.892496309811017E+004	1.7943727E+000	2.125828989926934E-001	2.000000000000000E+000
5.894496289814753E+004	1.7953391E+000	2.128094292206788E-001	2.000000000000000E+000
5.896496269818465E+004	1.7963369E+000	2.129815834487868E-001	2.000000000000000E+000
5.898496229822200E+004	1.7973562E+000	2.131962199672741E-001	2.000000000000000E+000
5.900496089825923E+004	1.7983564E+000	2.134249161607800E-001	2.000000000000000E+000
5.902496069829646E+004	1.7993436E+000	2.135790967936995E-001	2.000000000000000E+000
5.904496049833373E+004	1.8003352E+000	2.138227426168968E-001	2.000000000000000E+000
5.906496049837099E+004	1.8013295E+000	2.140925072529062E-001	2.000000000000000E+000
5.908496029840823E+004	1.8023615E+000	2.143283065034045E-001	2.000000000000000E+000
5.910496009844547E+004	1.8033422E+000	2.145997646129216E-001	2.000000000000000E+000
5.912495969848277E+004	1.8043064E+000	2.147722966383967E-001	2.000000000000000E+000
5.914495829851995E+004	1.8053409E+000	2.149282934082581E-001	2.000000000000000E+000
5.916495809855708E+004	1.8063279E+000	2.152153263076808E-001	2.000000000000000E+000
5.918495789859444E+004	1.8073324E+000	2.154773236714154E-001	2.000000000000000E+000
5.920495749863167E+004	1.8083512E+000	2.157354532907341E-001	2.000000000000000E+000
5.922495729866895E+004	1.8093365E+000	2.159256649771292E-001	2.000000000000000E+000
5.924495589870622E+004	1.8103042E+000	2.161956131264494E-001	2.000000000000000E+000
5.926495589874347E+004	1.8112774E+000	2.164914523461094E-001	2.000000000000000E+000
5.928495569878072E+004	1.8123424E+000	2.167251879935259E-001	2.000000000000000E+000
5.930495549881808E+004	1.8133110E+000	2.169893319627163E-001	2.000000000000000E+000
5.932495529885520E+004	1.8143570E+000	2.172391429438228E-001	2.000000000000000E+000
5.934495369889250E+004	1.8153332E+000	2.174642095666507E-001	2.000000000000000E+000
5.936495349892974E+004	1.8163179E+000	2.176928020790787E-001	2.000000000000000E+000
5.938495329896703E+004	1.8173159E+000	2.178991038702160E-001	2.000000000000000E+000
5.940495299900425E+004	1.8183349E+000	2.180933911631611E-001	2.000000000000000E+000
5.942495269904152E+004	1.8192885E+000	2.183582791961861E-001	2.000000000000000E+000
5.944495249907876E+004	1.8203051E+000	2.186031756787372E-001	2.000000000000000E+000
5.946495269911602E+004	1.8213466E+000	2.188461122261794E-001	2.000000000000000E+000
5.948495109915314E+004	1.8222804E+000	2.190691323935785E-001	2.000000000000000E+000
5.950495089919050E+004	1.8233171E+000	2.193100149345844E-001	2.000000000000000E+000
5.952495069922775E+004	1.8243449E+000	2.195457792212776E-001	2.000000000000000E+000
5.954495039926516E+004	1.8253266E+000	2.198151966669428E-001	2.000000000000000E+000
5.956495009930222E+004	1.8263259E+000	2.200702839512332E-001	2.000000000000000E+000
5.958494869933947E+004	1.8273201E+000	2.203451838464172E-001	2.000000000000000E+000
5.960494849937671E+004	1.8283248E+000	2.205658458206465E-001	2.000000000000000E+000
5.962494809941400E+004	1.8293538E+000	2.208251562477344E-001	2.000000000000000E+000
5.964494789945136E+004	1.8302951E+000	2.209994492763593E-001	2.000000000000000E+000
5.966494809948851E+004	1.8312997E+000	2.212282143954789E-001	2.000000000000000E+000
5.968494769952574E+004	1.8322823E+000	2.214447124537989E-001	2.000000000000000E+000
5.970494629956305E+004	1.8332967E+000	2.216913057050682E-001	2.000000000000000E+000
5.972494609960029E+004	1.8343076E+000	2.219310369529444E-001	2.000000000000000E+000
5.974494589963753E+004	1.8353623E+000	2.221899806689629E-001	2.000000000000000E+000
5.976494549967481E+004	1.8363423E+000	2.224473974423660E-001	2.000000000000000E+000
5.978494529971204E+004	1.8373040E+000	2.227031804252135E-001	2.000000000000000E+000
5.980494509974930E+004	1.8382936E+000	2.229934423309028E-001	2.000000000000000E+000
5.982494369978656E+004	1.8393130E+000	2.232707088950110E-001	2.000000000000000E+000
5.984494329982367E+004	1.8403139E+000	2.235522677184294E-001	2.000000000000000E+000
5.986494349986105E+004	1.8413163E+000	2.238565436704230E-001	2.000000000000000E+000
5.988494329989818E+004	1.8423160E+000	2.241855178968271E-001	2.000000000000000E+000
5.990494289993553E+004	1.8433120E+000	2.244487668830901E-001	2.000000000000000E+000
5.992494149997274E+004	1.8442712E+000	2.247762598183942E-001	2.000000000000000E+000
5.994494130000999E+004	1.8452994E+000	2.251309840748492E-001	2.000000000000000E+000
5.996494090004725E+004	1.8462890E+000	2.254451331458416E-001	2.000000000000000E+000
5.998494070008449E+004	1.8472898E+000	2.257902648913408E-001	2.000000000000000E+000
6.000494050012174E+004	1.8482817E+000	2.261295443371925E-001	2.000000000000000E+000
6.002494030015904E+004	1.8493196E+000	2.265197019073071E-001	2.000000000000000E+000
6.004493990019627E+004	1.8502902E+000	2.268460353019988E-001	2.000000000000000E+000
6.006493890023360E+004	1.8512734E+000	2.272176050462593E-001	2.000000000000000E+000
6.008493870027084E+004	1.8523039E+000	2.275380487317166E-001	2.000000000000000E+000
6.010493830030807E+004	1.8533075E+000	2.278702129217585E-001	2.000000000000000E+000
6.012493810034532E+004	1.8543507E+000	2.282199475818061E-001	2.000000000000000E+000
6.014493790038259E+004	1.8553509E+000	2.285637705083882E-001	2.000000000000000E+000
6.016493650041986E+004	1.8562676E+000	2.289004578358051E-001	2.000000000000000E+000
6.018493610045710E+004	1.8573498E+000	2.293448967388225E-001	2.000000000000000E+000
6.020493590049434E+004	1.8583034E+000	2.297718884972269E-001	2.000000000000000E+000
6.022493570053147E+004	1.8593065E+000	2.302005207676849E-001	2.000000000000000E+000
6.024493540056888E+004	1.8603027E+000	2.307033259066431E-001	2.000000000000000E+000
6.026493430060602E+004	1.8613189E+000	2.311923740311732E-001	2.000000000000000E+000
6.028493410064327E+004	1.8623025E+000	2.316274285459770E-001	2.000000000000000E+000
6.030493390068054E+004	1.8633463E+000	2.321185934221410E-001	2.000000000000000E+000
6.032493350071777E+004	1.8643216E+000	2.325666910530444E-001	2.000000000000000E+000
6.034493330075504E+004	1.8653251E+000	2.330139100697428E-001	2.000000000000000E+000
6.036493310079229E+004	1.8663088E+000	2.334926525475369E-001	2.000000000000000E+000
6.038493270082952E+004	1.8673377E+000	2.339980589502156E-001	2.000000000000000E+000
6.040493130086688E+004	1.8682945E+000	2.344523013400543E-001	2.000000000000000E+000
6.042493110090401E+004	1.8692998E+000	2.349110119643181E-001	2.000000000000000E+000
6.044493090094137E+004	1.8702638E+000	2.354397678002211E-001	2.000000000000000E+000
6.046493090097862E+004	1.8712540E+000	2.360131989494652E-001	2.000000000000000E+000
6.048493070101587E+004	1.8722725E+000	2.365861125016961E-001	2.000000000000000E+000
6.050492930105311E+004	1.8733056E+000	2.371723685951808E-001	2.000000000000000E+000
6.052492900109035E+004	1.8742616E+000	2.377461156792364E-001	2.000000000000000E+000
6.054492870112765E+004	1.8752387E+000	2.383528271003170E-001	2.000000000000000E+000
6.056492850116489E+004	1.8763083E+000	2.388911676040824E-001	2.000000000000000E+000
6.058492830120213E+004	1.8772929E+000	2.394952400217454E-001	2.000000000000000E+000
6.060492790123937E+004	1.8783010E+000	2.401116400075978E-001	2.000000000000000E+000
6.062492650127655E+004	1.8793333E+000	2.406748956065039E-001	2.000000000000000E+000
6.064492630131380E+004	1.8803039E+000	2.412617879655659E-001	2.000000000000000E+000
6.066492640135105E+004	1.8813139E+000	2.418300580514394E-001	2.000000000000000E+000
6.068492610138832E+004	1.8823209E+000	2.424095989529795E-001	2.000000000000000E+000
6.070492590142554E+004	1.8833226E+000	2.430280718178000E-001	2.000000000000000E+000
6.072492570146282E+004	1.8842847E+000	2.436437886807639E-001	2.000000000000000E+000
6.074492410150007E+004	1.8853011E+000	2.442089565674719E-001	2.000000000000000E+000
6.076492390153732E+004	1.8863304E+000	2.447715587362822E-001	2.000000000000000E+000
